shop,platform,categorie,sous_categorie,marque,produit,prix,ancien_prix,remise_pct,stock,en_promo,rating,url_produit,stock_bin,promo_bin,prix_score,remise_norm,score_popularite,top_k,log_prix,segment_prix,shop_id,categorie_id,platform_id,cluster,cluster_nom,pca1,pca2,dbscan_label
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt fille PLAY ALL DAY rose et jaune - TSH24SPRO70877MG1 - Yellow / 5,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt garçon imprimé graffiti Skater, manches courtes, coupe oversize - TSH24SARO75265MB1 - Green / 8",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé summer surf Live More – manches courtes – TSH24SARO75248MB1 - Mint / 6,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt garçon imprimé océans (crabe, pieuvre, étoile de mer) – manches courtes – TSH24SARO75247MB1 - Yellow / 7",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt garçon imprimé graffiti Skater, manches courtes, coupe oversize - TSH24SARO75265MB1 - Silver / 4",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt garçon imprimé océans (crabe, pieuvre, étoile de mer) – manches courtes – TSH24SARO75247MB1 - White / 4",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt Garçon Imprimé Cinéma – Popcorn & Tickets (Manches Courtes) - TSH24SARO75261MB1 - Green / 4,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé summer surf Live More – manches courtes – TSH24SARO75248MB1 - Silver / 4,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt garçon imprimé graffiti Skater, manches courtes, coupe oversize - TSH24SARO75265MB1 - Green / 6",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt garçon imprimé océans (crabe, pieuvre, étoile de mer) – manches courtes – TSH24SARO75247MB1 - White / 6",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé summer surf Live More – manches courtes – TSH24SARO75248MB1 - Mint / 7,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt Garçon Imprimé Cinéma – Popcorn & Tickets (Manches Courtes) - TSH24SARO75261MB1 - Green / 5,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt fille PLAY ALL DAY rose et jaune - TSH24SPRO70877MG1 - Rose / 8,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt fille PLAY ALL DAY rose et jaune - TSH24SPRO70877MG1 - Yellow / 4,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt fille PLAY ALL DAY rose et jaune - TSH24SPRO70877MG1 - Yellow / 8,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt garçon imprimé graffiti Skater, manches courtes, coupe oversize - TSH24SARO75265MB1 - Green / 5",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt ado garçon imprimé océan streetwear manches courtes - TSH24SARO75247MJ1 - White / 16,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé streetwear all-over manches courtes col rond - TSH24SARO75280MB1 - White / 4,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt fille PLAY ALL DAY rose et jaune - TSH24SPRO70877MG1 - Rose / 7,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt Garçon Imprimé Cinéma – Popcorn & Tickets (Manches Courtes) - TSH24SARO75261MB1 - White / 8,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt garçon imprimé océans (crabe, pieuvre, étoile de mer) – manches courtes – TSH24SARO75247MB1 - White / 7",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé summer surf Live More – manches courtes – TSH24SARO75248MB1 - Mint / 8,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt ado garçon imprimé océan streetwear manches courtes - TSH24SARO75247MJ1 - Yellow / 9,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé streetwear all-over manches courtes col rond - TSH24SARO75280MB1 - Mauve / 8,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt ado garçon imprimé océan streetwear manches courtes - TSH24SARO75247MJ1 - Yellow / 16,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé streetwear all-over manches courtes col rond - TSH24SARO75280MB1 - Mauve / 6,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt ado garçon imprimé océan streetwear manches courtes - TSH24SARO75247MJ1 - White / 10,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé streetwear all-over manches courtes col rond - TSH24SARO75280MB1 - Mauve / 7,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt ado garçon imprimé océan streetwear manches courtes - TSH24SARO75247MJ1 - White / 14,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé streetwear all-over manches courtes col rond - TSH24SARO75280MB1 - Mauve / 5,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé streetwear all-over manches courtes col rond - TSH24SARO75280MB1 - White / 8,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt ado garçon imprimé océan streetwear manches courtes - TSH24SARO75247MJ1 - White / 9,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt Garçon Imprimé Cinéma – Popcorn & Tickets (Manches Courtes) - TSH24SARO75261MB1 - Green / 7,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon bleu imprimé all-over style street – manches courtes été - TSH24SARS75661MB1 - Blue / 5,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt ado garçon bleu imprimé street – col rond, style sporty - TSH24SARS75661MJ1 - Blue / 16",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon bleu imprimé all-over style street – manches courtes été - TSH24SARS75661MB1 - Blue / 4,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt garçon imprimé graffiti Skater, manches courtes, coupe oversize - TSH24SARO75265MB1 - Silver / 7",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt garçon imprimé océans (crabe, pieuvre, étoile de mer) – manches courtes – TSH24SARO75247MB1 - Yellow / 4",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé summer surf Live More – manches courtes – TSH24SARO75248MB1 - Silver / 8,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt Garçon Imprimé Cinéma – Popcorn & Tickets (Manches Courtes) - TSH24SARO75261MB1 - White / 6,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"T-shirt garçon imprimé océans (crabe, pieuvre, étoile de mer) – manches courtes – TSH24SARO75247MB1 - White / 5",89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon imprimé summer surf Live More – manches courtes – TSH24SARO75248MB1 - Mint / 5,89.0,179.0,50.0,En stock,,0.0,,1,0,0.8768,0.5,0.6192,1,4.499809670330265,low-cost,1,7,0,4,Low-cost,-0.4154749668625483,1.5144585422346497,0
Lasolda,WooCommerce,Beauté & Sport,Beauté & Sport,,Coffret Kit finition barbe ...,349.0,399.0,13.0,En stock,Oui,0.0,,1,1,0.1718,0.13,0.619,1,5.857933154483459,mid-range,3,2,1,1,Premium,2.174190960253684,-0.6555834699029469,3
Lasolda,WooCommerce,Beauté & Sport,Beauté & Sport,,Sèche Cheveux pliable 1600w...,289.0,299.0,3.0,En stock,Oui,0.0,,1,1,0.2481,0.03,0.618,1,5.66988092298052,mid-range,3,2,1,1,Premium,2.0147032276656294,-0.7471828502652801,3
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant au design moderne avec imprimé distinctif – POS25SPMW21079TJ1 - Black / 12,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour enfants de couleur blanche avec un design moderne - POS25SPPR21053TB1 - OFF WHIT / 16,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant au design moderne avec imprimé distinctif – POS25SPMW21079TJ1 - Black / 14,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour enfants de couleur blanche avec un design moderne - POS25SPPR21053TB1 - OFF WHIT / 12,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise enfant manches courtes à motifs lettres modernes - SSH25SARR19419TB1 - WHT/BLK / 10,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant à motifs modernes avec logo distinctif - POS24SAPR31300TB1 - Beige / 10,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant au design moderne avec imprimé distinctif – POS25SPMW21079TJ1 - Black / 16,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant garçon à fermeture zippée au design moderne – POS24SNTR21766TB1 - Black / 10,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant au design moderne avec imprimé distinctif – POS25SPMW21079TJ1 - Black / 10,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour enfants de couleur blanche avec un design moderne - POS25SPPR21053TB1 - OFF WHIT / 14,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant garçon à fermeture zippée au design moderne – POS24SNTR21766TB1 - Black / 14,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant garçon à fermeture zippée au design moderne – POS24SNTR21766TB1 - Black / 12,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour enfants de couleur blanche avec un design moderne - POS25SPPR21053TB1 - OFF WHIT / 6,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour enfants de couleur blanche avec un design moderne - POS25SPPR21053TB1 - OFF WHIT / 10,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise enfant manches courtes à motifs lettres modernes - SSH25SARR19419TB1 - WHT/BLK / 12,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant à motifs modernes avec logo distinctif - POS24SAPR31300TB1 - Beige / 14,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise enfant manches courtes à motifs lettres modernes - SSH25SARR19419TB1 - WHT/BLK / 14,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant à motifs modernes avec logo distinctif - POS24SAPR31300TB1 - Beige / 12,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant garçon à fermeture zippée au design moderne – POS24SNTR21766TB1 - Black / 8,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo enfant garçon à fermeture zippée au design moderne – POS24SNTR21766TB1 - Black / 16,109.0,379.0,71.0,En stock,,0.0,,1,0,0.7031,0.71,0.6178,1,4.700480365792417,mid-range,1,7,0,4,Low-cost,-0.1791513605020886,1.8236514512644093,0
Justyol,Shopify,Ventes Flash,All Best Selling,JKIDS,Robe fille Unicorn ailes 3D – Robe hiver épaisse avec détails scintillants - siyah / 3 y,137.0,391.0,65.0,En stock,,0.0,,1,0,0.743,0.65,0.6158,1,4.927253685157205,mid-range,1,20,0,0,Mid-range,0.150633191763003,1.612708580670828,0
Lasolda,WooCommerce,Maison,Maison,,Plaque Encastrable 5 Feux E...,1459.0,1.949,25.0,En stock,Oui,0.0,,1,1,0.0618,0.25,0.6155,1,7.286191714702382,premium,3,13,1,1,Premium,3.1290215437072426,-1.3046541737748925,2
Justyol,Shopify,Ventes Flash,All Best Selling,JMEN,Chemise homme côtelée col bowling manches courtes noire-31769 - noir / L,120.0,285.58,58.0,En stock,,0.0,,1,0,0.7957,0.58,0.6149,1,4.795790545596741,mid-range,1,20,0,0,Mid-range,0.0384587561281561,1.5477081156103687,0
Justyol,Shopify,Ventes Flash,All Best Selling,JMEN,Chemise homme côtelée col bowling manches courtes noire-31769 - blanc / L,120.0,285.58,58.0,En stock,,0.0,,1,0,0.7957,0.58,0.6149,1,4.795790545596741,mid-range,1,20,0,0,Mid-range,0.0384587561281561,1.5477081156103687,0
Justyol,Shopify,Ventes Flash,All Best Selling,JMEN,Short pour homme à jambes classiques avec détail sur la poche avant – 83092 - gb mélangé / l,122.0,290.8,58.0,En stock,,0.0,,1,0,0.7901,0.58,0.6135,1,4.812184355372417,mid-range,1,20,0,0,Mid-range,0.0415969643219947,1.531365441222828,0
Justyol,Shopify,Ventes Flash,All Best Selling,JKIDS,Ensemble jogging garçon hiver motif dinosaures Dino Park - lacivert / 3 y,124.8,295.6,58.0,En stock,,0.0,,1,0,0.789,0.58,0.6132,1,4.8346933442663405,mid-range,1,20,0,0,Mid-range,0.0508657475720015,1.5151287393843178,0
Justyol,Shopify,Femme,Women,JWOMEN,Pantalon femme ceinturé 6556 – Pantalon élégant en tissu stretch - gri / 40,107.4,409.0,74.0,En stock,,0.0,,1,0,0.66,0.74,0.613,1,4.685828089005546,mid-range,1,8,0,4,Low-cost,-0.1578222616067965,1.885201883988848,0
Justyol,Shopify,Ventes Flash,All Best Selling,JWOMEN,103901 Chemise oversize basique modeste pour femme - g.Vert / 38,144.0,407.0,65.0,En stock,,0.0,,1,0,0.7306,0.65,0.6126,1,4.976733742420574,mid-range,1,20,0,0,Mid-range,0.1632404652173945,1.5673035537934614,0
Justyol,Shopify,Ventes Flash,All Best Selling,JWOMEN,103901 Chemise oversize basique modeste pour femme - Vert d’eau / 36,144.0,407.0,65.0,En stock,,0.0,,1,0,0.7306,0.65,0.6126,1,4.976733742420574,mid-range,1,20,0,0,Mid-range,0.1632404652173945,1.5673035537934614,0
Justyol,Shopify,Ventes Flash,All Best Selling,JWOMEN,103901 Chemise oversize basique modeste pour femme - Vert / 36,144.0,407.0,65.0,En stock,,0.0,,1,0,0.7306,0.65,0.6126,1,4.976733742420574,mid-range,1,20,0,0,Mid-range,0.1632404652173945,1.5673035537934614,0
Justyol,Shopify,Ventes Flash,All Best Selling,JWOMEN,103901 Chemise oversize basique modeste pour femme - Rose / 42,144.0,407.0,65.0,En stock,,0.0,,1,0,0.7306,0.65,0.6126,1,4.976733742420574,mid-range,1,20,0,0,Mid-range,0.1632404652173945,1.5673035537934614,0
Justyol,Shopify,Ventes Flash,All Best Selling,JWOMEN,103901 Chemise oversize basique modeste pour femme - Vert / 38,144.0,407.0,65.0,En stock,,0.0,,1,0,0.7306,0.65,0.6126,1,4.976733742420574,mid-range,1,20,0,0,Mid-range,0.1632404652173945,1.5673035537934614,0
Justyol,Shopify,Ventes Flash,All Best Selling,JWOMEN,103901 Chemise oversize basique modeste pour femme - Rose / 36,144.0,407.0,65.0,En stock,,0.0,,1,0,0.7306,0.65,0.6126,1,4.976733742420574,mid-range,1,20,0,0,Mid-range,0.1632404652173945,1.5673035537934614,0
Justyol,Shopify,Ventes Flash,All Best Selling,JWOMEN,103901 Chemise oversize basique modeste pour femme - Vert émeraude / 36,144.0,407.0,65.0,En stock,,0.0,,1,0,0.7306,0.65,0.6126,1,4.976733742420574,mid-range,1,20,0,0,Mid-range,0.1632404652173945,1.5673035537934614,0
Lasolda,WooCommerce,Maison,Maison,,Planche de Cuisson Electriq...,729.0,780.0,7.0,En stock,Oui,0.0,,1,1,0.1912,0.07,0.6118,1,6.593044534142437,premium,3,13,1,1,Premium,2.675642473037229,-1.2390420887763285,2
Justyol,Shopify,Ventes Flash,All Best Selling,JMEN,Chemise Homme en Velours Côtelé avec Poches Doubles et Détails de Garnissage - noir / M,127.0,299.44,58.0,En stock,,0.0,,1,0,0.78,0.58,0.611,1,4.852030263919617,mid-range,1,20,0,0,Mid-range,0.0519847349481643,1.4950952617872324,0
Justyol,Shopify,Femme,Women,JWOMEN,Ensemble pyjama femme Dreamy Secret Milan Bambou – Top large à bretelles et short rayé - pembe / s,84.6,199.0,57.0,En stock,,0.0,,1,0,0.7866,0.57,0.6106,1,4.449685283147696,low-cost,1,8,0,4,Low-cost,-0.393284436633904,1.6707985194942971,0
Justyol,Shopify,Ventes Flash,All Best Selling,JMEN,Chemise homme velours côtelé bicolore contrasté - marron / L,128.0,301.42,58.0,En stock,,0.0,,1,0,0.7778,0.58,0.6104,1,4.859812404361672,mid-range,1,20,0,0,Mid-range,0.0536718959071784,1.487584296750305,0
Justyol,Shopify,Ventes Flash,All Best Selling,MU GROUP,Sac Messenger Homme Vertical en Cuir PU – Sac Bandoulière Business Casual Style Coréen - Camel,95.0,159.6,40.0,En stock,,0.0,,1,0,0.9169,0.4,0.6092,1,4.564348191467836,low-cost,1,20,0,0,Mid-range,-0.2120991562349428,1.2961526865878568,0
